0.1,-3.49492,0.50519
0.2,-3.48475,0.515546
0.3,-3.46953,0.532719
0.4,-3.44871,0.555921
0.5,-3.42249,0.583365
0.6,-3.3914,0.611767
0.7,-3.35443,0.641581
0.8,-3.31134,0.67143
0.9,-3.26256,0.699704
1,-3.20864,0.725248
1.1,-3.14971,0.750062
1.2,-3.08615,0.776505
1.3,-3.01796,0.803212
1.4,-2.94537,0.830533
1.5,-2.86854,0.860191
1.6,-2.78792,0.891006
1.7,-2.70447,0.922832
1.8,-2.6189,0.955534
1.9,-2.53178,0.98899
2,-2.44356,1.02316
2.1,-2.35462,1.05809
2.2,-2.2659,1.09264
2.3,-2.17749,1.12662
2.4,-2.08911,1.16047
2.5,-2.00077,1.19415
2.6,-1.91241,1.22764
2.7,-1.82403,1.26092
2.8,-1.73563,1.29399
2.9,-1.64721,1.32684
3,-1.55877,1.35948
3.1,-1.47031,1.39196
3.2,-1.38184,1.42437
3.3,-1.29337,1.45673
3.4,-1.20492,1.48901
3.5,-1.11661,1.52106
3.6,-1.02841,1.55287
3.7,-0.940355,1.58443
3.8,-0.852474,1.61573
3.9,-0.762464,1.64888
4,-0.670256,1.68388
4.1,-0.577302,1.72062
4.2,-0.479987,1.76539
4.3,-0.380616,1.81412
4.4,-0.280326,1.86479
4.5,-0.17967,1.91641
4.6,-0.0789975,1.96831
4.7,0.0214486,2.01997
4.8,0.121557,2.07116
4.9,0.221449,2.12195
5,0.321254,2.17252
5.1,0.421019,2.22291
5.2,0.520737,2.27318
5.3,0.62037,2.32342
5.4,0.719842,2.37379
5.5,0.821371,2.42232
5.6,0.923395,2.4703
5.7,1.02681,2.51725
5.8,1.13155,2.56381
5.9,1.23687,2.6101
6,1.34312,2.65589
6.1,1.45071,2.70105
6.2,1.55976,2.74553
6.3,1.66961,2.78886
6.4,1.7772,2.82558
6.5,1.88604,2.85932
6.6,1.99682,2.89001
6.7,2.10991,2.9176
6.8,2.22644,2.94016
6.9,2.34395,2.96129
7,2.46146,2.98243
7.1,2.57901,3.00349
7.2,2.69658,3.02454
7.3,2.81405,3.04559
7.4,2.93152,3.06656
7.5,3.04897,3.08745
7.6,3.16639,3.10825
7.7,3.28379,3.12897
7.8,3.40119,3.14962
7.9,3.5186,3.17021
8,3.63596,3.1908
8.1,3.75324,3.21144
8.2,3.87051,3.23209
8.3,3.98776,3.25277
8.4,4.10502,3.27347
8.5,4.22226,3.29418
8.6,4.33956,3.31487
8.7,4.45705,3.33521
8.8,4.57494,3.35493
8.9,4.69337,3.37386
9,4.81223,3.39213
9.1,4.93141,3.40994
9.2,5.05079,3.42744
9.3,5.17031,3.44475
9.4,5.28992,3.46192
9.5,5.40959,3.47899
9.6,5.52931,3.49599
9.7,5.64906,3.51295
9.8,5.77061,3.53131
9.9,5.89614,3.55202
10,6.02595,3.57475
10.1,6.15886,3.60008
10.2,6.29489,3.62796
10.3,6.43881,3.65668
10.4,6.58568,3.6835
10.5,6.73365,3.7101
10.6,6.88208,3.73759
10.7,7.0315,3.76668
10.8,7.18304,3.7971
10.9,7.33778,3.82777
11,7.4937,3.85816
11.1,7.64961,3.88852
11.2,7.80553,3.91886
11.3,7.96146,3.94919
11.4,8.11739,3.97951
11.5,8.27332,4.00977
11.6,8.42924,4.03994
11.7,8.58516,4.07001
11.8,8.74108,4.09998
11.9,8.89699,4.12983
12,9.0529,4.15958
12.1,9.2088,4.18921
12.2,9.36467,4.21851
12.3,9.52052,4.24749
12.4,9.67634,4.27623
12.5,9.83216,4.30482
12.6,9.98797,4.33333
12.7,10.1438,4.36183
12.8,10.2996,4.39037
12.9,10.4555,4.41898
13,10.6113,4.44769
13.1,10.7672,4.47651
13.2,10.9231,4.50547
13.3,11.079,4.53458
13.4,11.2348,4.56385
13.5,11.3905,4.59325
13.6,11.5459,4.62272
13.7,11.7011,4.6523
13.8,11.8563,4.68215
13.9,12.0114,4.71229
14,12.1666,4.74294
14.1,12.3213,4.77352
14.2,12.4754,4.80394
14.3,12.6291,4.83428
14.4,12.7825,4.86456
14.5,12.9356,4.89479
14.6,13.0883,4.92498
14.7,13.2406,4.95518
14.8,13.3926,4.98542
14.9,13.5442,5.01569
15,13.6955,5.04588
15.1,13.8464,5.07588
15.2,13.9971,5.10587
15.3,14.1479,5.13604
15.4,14.2985,5.16636
15.5,14.4488,5.19683
15.6,14.5988,5.22748
15.7,14.7486,5.25828
15.8,14.898,5.28923
15.9,15.0471,5.32035
16,15.1959,5.35162
16.1,15.3445,5.38304
16.2,15.4928,5.41462
16.3,15.6407,5.44638
16.4,15.7884,5.47831
16.5,15.9357,5.51048
16.6,16.0827,5.54294
16.7,16.2293,5.5757
16.8,16.3755,5.6088
16.9,16.5213,5.64223
17,16.6668,5.67597
17.1,16.8119,5.70998
17.2,16.9568,5.74422
17.3,17.1014,5.77864
17.4,17.2457,5.81322
17.5,17.3896,5.848
17.6,17.5332,5.88306
17.7,17.6758,5.91937
17.8,17.8179,5.9568
17.9,17.96,5.99456
18,18.1021,6.0323
18.1,18.2443,6.06998
18.2,18.3865,6.10754
18.3,18.5286,6.14494
18.4,18.6706,6.18216
18.5,18.8126,6.21919
18.6,18.9545,6.25605
18.7,19.0964,6.29276
18.8,19.2382,6.32933
18.9,19.3799,6.36577
19,19.5217,6.40218
19.1,19.6637,6.43884
19.2,19.8056,6.47539
19.3,19.9473,6.51185
19.4,20.089,6.54821
19.5,20.2305,6.58446
19.6,20.372,6.6206
19.7,20.5133,6.65667
19.8,20.6544,6.69267
19.9,20.7954,6.72858
20,20.936,6.76447
20.1,21.0763,6.80034
20.2,21.2165,6.83613
20.3,21.3569,6.87176
20.4,21.4971,6.90736
20.5,21.6379,6.94283
20.6,21.779,6.97818
20.7,21.9207,7.01335
20.8,22.0629,7.04869
20.9,22.2043,7.08432
21,22.3451,7.12039
21.1,22.4853,7.157
21.2,22.6251,7.19453
21.3,22.7661,7.22918
21.4,22.909,7.26503
21.5,23.0518,7.29848
21.6,23.1943,7.32872
21.7,23.3371,7.35605
21.8,23.4806,7.3821
21.9,23.6245,7.40751
22,23.7686,7.43258
22.1,23.9129,7.45749
22.2,24.0573,7.4823
22.3,24.2017,7.50705
22.4,24.3461,7.53174
22.5,24.4906,7.55638
22.6,24.6351,7.58098
22.7,24.7796,7.60553
22.8,24.9241,7.63004
22.9,25.0686,7.65452
23,25.213,7.67892
23.1,25.3574,7.70327
23.2,25.5016,7.72759
23.3,25.6459,7.75188
23.4,25.7901,7.77615
23.5,25.9342,7.8004
23.6,26.0781,7.8245
23.7,26.222,7.84792
23.8,26.3668,7.87049
23.9,26.5117,7.89192
24,26.6572,7.91236
24.1,26.8031,7.93238
24.2,26.9492,7.95224
24.3,27.0953,7.97204
24.4,27.2414,7.99183
24.5,27.3874,8.01163
24.6,27.5334,8.03145
24.7,27.6794,8.05126
24.8,27.8253,8.07108
24.9,27.9713,8.09091
25,28.1173,8.11073
25.1,28.2632,8.13056
25.2,28.4092,8.15038
25.3,28.5551,8.17021
25.4,28.7012,8.19005
25.5,28.8475,8.21
25.6,28.9947,8.2302
25.7,29.1429,8.25072
25.8,29.2919,8.27151
25.9,29.4415,8.2925
26,29.5916,8.3136
26.1,29.7418,8.33477
26.2,29.8922,8.35601
26.3,30.0429,8.37731
26.4,30.1938,8.39869
26.5,30.3449,8.42013
26.6,30.4962,8.44164
26.7,30.6478,8.46325
26.8,30.8005,8.48517
26.9,30.954,8.50739
27,31.1076,8.52961
27.1,31.2612,8.55183
27.2,31.4147,8.57405
27.3,31.5683,8.59626
27.4,31.7218,8.61847
27.5,31.8754,8.64068
27.6,32.0289,8.66289
27.7,32.1824,8.68506
27.8,32.336,8.70715
27.9,32.4896,8.72914
28,32.6432,8.75104
28.1,32.7968,8.77287
28.2,32.9505,8.79464
28.3,33.1041,8.81637
28.4,33.2578,8.83809
28.5,33.4114,8.85979
28.6,33.565,8.88149
28.7,33.7187,8.90319
28.8,33.8723,8.92489
28.9,34.0264,8.94613
29,34.1812,8.96608
29.1,34.3366,8.98447
29.2,34.4924,9.00129
29.3,34.6483,9.0166
29.4,34.8042,9.03086
29.5,34.9601,9.04512
29.6,35.116,9.05938
29.7,35.2719,9.07361
29.8,35.4278,9.08774
29.9,35.5836,9.10179
30,35.7395,9.11577
