0.1,4.51704,12.5268
0.2,4.54417,12.5677
0.3,4.57634,12.6194
0.4,4.61325,12.6822
0.5,4.65264,12.7531
0.6,4.69464,12.8285
0.7,4.73896,12.9067
0.8,4.78501,12.9881
0.9,4.8328,13.0732
1,4.882,13.1618
1.1,4.93254,13.2538
1.2,4.98394,13.3483
1.3,5.03676,13.4456
1.4,5.09059,13.5454
1.5,5.14434,13.6469
1.6,5.1991,13.7505
1.7,5.2534,13.8558
1.8,5.30816,13.9633
1.9,5.36162,14.0733
2,5.41651,14.1862
2.1,5.47094,14.3027
2.2,5.52834,14.4224
2.3,5.58697,14.5465
2.4,5.64889,14.6733
2.5,5.71263,14.8035
2.6,5.77886,14.9347
2.7,5.8459,15.0667
2.8,5.91379,15.1974
2.9,5.98102,15.3288
3,6.04917,15.4579
3.1,6.1105,15.5979
3.2,6.17843,15.6883
3.3,6.24453,15.7522
3.4,6.31618,15.7859
3.5,6.39739,15.8237
3.6,6.4837,15.8461
3.7,6.54783,15.89
3.8,6.62148,15.9253
3.9,6.70407,15.9595
4,6.79268,15.9935
4.1,6.877,16.0414
4.2,6.96685,16.0472
4.3,7.06463,16.0613
4.4,7.15164,16.099
4.5,7.25786,16.1829
4.6,7.36443,16.2742
4.7,7.47304,16.3693
4.8,7.57876,16.4613
4.9,7.6819,16.5609
5,7.78214,16.6623
5.1,7.87836,16.7635
5.2,7.97003,16.8651
5.3,8.05813,16.9674
5.4,8.14283,17.0701
5.5,8.22554,17.1719
5.6,8.30661,17.2729
5.7,8.38791,17.3726
5.8,8.46959,17.4754
5.9,8.5494,17.576
6,8.62774,17.6765
6.1,8.70517,17.7767
6.2,8.78969,17.8797
6.3,8.86966,17.9827
6.4,8.94838,18.0844
6.5,9.02568,18.1862
6.6,9.10283,18.2875
6.7,9.17983,18.389
6.8,9.25741,18.4915
6.9,9.33159,18.5973
7,9.40881,18.6985
7.1,9.48608,18.8015
7.2,9.56367,18.9048
7.3,9.64402,19.0064
7.4,9.72589,19.1087
7.5,9.80998,19.2109
7.6,9.89615,19.3134
7.7,9.98447,19.4166
7.8,10.0758,19.5202
7.9,10.1606,19.6234
8,10.249,19.7234
8.1,10.3527,19.7758
8.2,10.4656,19.8773
8.3,10.5592,19.955
8.4,10.654,20.0417
8.5,10.7189,20.1686
8.6,10.7915,20.2851
8.7,10.869,20.3975
8.8,10.9387,20.5188
8.9,11.0133,20.6454
9,11.0915,20.7616
9.1,11.1612,20.8943
9.2,11.2367,21.0115
9.3,11.2876,21.1392
9.4,11.3571,21.2622
9.5,11.4291,21.3837
9.6,11.4996,21.5073
9.7,11.5705,21.625
9.8,11.6415,21.7422
9.9,11.7156,21.8576
10,11.7866,21.9687
10.1,11.8388,22.0681
10.2,11.9061,22.1775
10.3,11.9815,22.2846
10.4,12.0591,22.3906
10.5,12.1392,22.4933
10.6,12.2223,22.5942
10.7,12.3055,22.6948
10.8,12.3893,22.7979
10.9,12.4704,22.892
11,12.5566,22.9782
11.1,12.6447,23.0722
11.2,12.7352,23.1672
11.3,12.8269,23.2641
11.4,12.9177,23.3601
11.5,13.0096,23.4482
11.6,13.1013,23.5369
11.7,13.1922,23.6259
11.8,13.2832,23.7145
11.9,13.3731,23.8026
12,13.4628,23.8894
12.1,13.5522,23.9763
12.2,13.6412,24.0634
12.3,13.7283,24.1563
12.4,13.8178,24.2496
12.5,13.9061,24.3432
12.6,13.9949,24.4375
12.7,14.0835,24.5331
12.8,14.1716,24.6298
12.9,14.2587,24.7278
13,14.3449,24.8269
13.1,14.4305,24.9271
13.2,14.5154,25.0284
13.3,14.6,25.1308
13.4,14.6842,25.2342
13.5,14.7682,25.3386
13.6,14.8522,25.4443
13.7,14.936,25.5516
13.8,15.0185,25.6591
13.9,15.1003,25.7666
14,15.1813,25.8736
14.1,15.2613,25.9793
14.2,15.34,26.0838
14.3,15.4169,26.1872
14.4,15.4919,26.2902
14.5,15.5645,26.3931
14.6,15.6351,26.4962
14.7,15.7041,26.5999
14.8,15.772,26.7044
14.9,15.8391,26.8096
15,15.9059,26.9156
15.1,15.9728,27.0223
15.2,16.04,27.1298
15.3,16.1076,27.2379
15.4,16.1757,27.3468
15.5,16.2444,27.4563
15.6,16.3136,27.5665
15.7,16.3834,27.6773
15.8,16.4534,27.7889
15.9,16.5234,27.9011
16,16.5936,28.0138
16.1,16.6641,28.1261
16.2,16.7347,28.238
16.3,16.8056,28.3492
16.4,16.8767,28.4597
16.5,16.9479,28.569
16.6,17.0179,28.6774
16.7,17.0868,28.7847
16.8,17.1551,28.8909
16.9,17.2227,28.9958
17,17.2899,29.0994
17.1,17.3566,29.2016
17.2,17.4229,29.3026
17.3,17.4887,29.4023
17.4,17.5538,29.5009
17.5,17.6183,29.5984
17.6,17.6818,29.6948
17.7,17.7436,29.7897
17.8,17.8034,29.8838
17.9,17.8606,29.9777
18,17.9149,30.072
18.1,17.9663,30.1673
18.2,18.0159,30.2637
18.3,18.0636,30.3612
18.4,18.1097,30.4599
18.5,18.1545,30.5598
18.6,18.1982,30.661
18.7,18.2412,30.7634
18.8,18.2835,30.8668
18.9,18.3254,30.9712
19,18.3672,31.0764
19.1,18.4088,31.1825
19.2,18.4505,31.2894
19.3,18.4925,31.3968
19.4,18.5348,31.5048
19.5,18.5776,31.6134
19.6,18.6211,31.7225
19.7,18.6653,31.832
19.8,18.7102,31.9419
19.9,18.7559,32.052
20,18.8022,32.1625
20.1,18.8493,32.2733
20.2,18.8972,32.3845
20.3,18.9458,32.4962
20.4,18.9953,32.6087
20.5,19.0462,32.7215
20.6,19.0986,32.8347
20.7,19.1524,32.9483
20.8,19.2058,33.0628
20.9,19.261,33.1759
21,19.3178,33.2886
21.1,19.3758,33.4013
21.2,19.4351,33.514
21.3,19.4956,33.6268
21.4,19.5572,33.7397
21.5,19.6196,33.8527
21.6,19.6828,33.9656
21.7,19.7464,34.0786
21.8,19.8103,34.1915
21.9,19.8744,34.3045
22,19.9385,34.4174
22.1,20.002,34.5304
22.2,20.0649,34.6435
22.3,20.1272,34.7566
22.4,20.1888,34.8699
22.5,20.2499,34.9835
22.6,20.3107,35.0972
22.7,20.3713,35.2112
22.8,20.4316,35.3254
22.9,20.4917,35.4398
23,20.5517,35.5546
23.1,20.6115,35.6698
23.2,20.6713,35.7855
23.3,20.7309,35.9015
23.4,20.7905,36.0179
23.5,20.8499,36.1349
23.6,20.9094,36.2523
23.7,20.969,36.3703
23.8,21.0288,36.4887
23.9,21.0889,36.6078
24,21.1494,36.7274
24.1,21.2105,36.8477
24.2,21.2725,36.9682
24.3,21.3356,37.0892
24.4,21.3997,37.2107
24.5,21.4648,37.3327
24.6,21.5311,37.4551
24.7,21.5984,37.5779
24.8,21.6676,37.6991
24.9,21.7384,37.8193
25,21.8105,37.9389
25.1,21.8837,38.0581
25.2,21.9579,38.1769
25.3,22.033,38.2953
25.4,22.1088,38.4132
25.5,22.1854,38.5308
25.6,22.2628,38.648
25.7,22.3409,38.7649
25.8,22.4198,38.8814
25.9,22.4992,38.9976
26,22.5787,39.1135
26.1,22.6585,39.2291
26.2,22.7385,39.3444
26.3,22.8188,39.4597
26.4,22.8993,39.5749
26.5,22.98,39.69
26.6,23.061,39.8052
26.7,23.1421,39.9204
26.8,23.2233,40.0356
26.9,23.3045,40.1511
27,23.3858,40.2666
27.1,23.4669,40.3824
27.2,23.548,40.498
27.3,23.6289,40.6136
27.4,23.7097,40.7295
27.5,23.7902,40.8456
27.6,23.8704,40.962
27.7,23.9504,41.0789
27.8,24.0301,41.1963
27.9,24.1095,41.3142
28,24.1886,41.4327
28.1,24.2676,41.5518
28.2,24.3464,41.6716
28.3,24.425,41.7921
28.4,24.5036,41.9134
28.5,24.5822,42.0354
28.6,24.6608,42.158
28.7,24.7398,42.2809
28.8,24.819,42.4041
28.9,24.8986,42.5275
29,24.9785,42.6512
29.1,25.0587,42.7751
29.2,25.1392,42.8992
29.3,25.2201,43.0235
29.4,25.3013,43.1479
29.5,25.383,43.2726
29.6,25.4652,43.3974
29.7,25.5478,43.5224
29.8,25.6308,43.6475
29.9,25.7144,43.7728
30,25.7984,43.898
30.1,25.8829,44.0233
30.2,25.9678,44.1485
30.3,26.053,44.2735
30.4,26.1387,44.3983
30.5,26.2248,44.5226
30.6,26.3113,44.6464
30.7,26.3984,44.7693
30.8,26.4862,44.8914
30.9,26.5747,45.0126
31,26.6642,45.133
31.1,26.7546,45.2527
31.2,26.8461,45.3718
31.3,26.9389,45.4905
31.4,27.0332,45.609
31.5,27.129,45.7276
31.6,27.2266,45.8466
31.7,27.3257,45.9665
31.8,27.4263,46.0874
31.9,27.5281,46.2095
32,27.6307,46.3329
32.1,27.7335,46.4576
32.2,27.8361,46.5836
32.3,27.9379,46.711
32.4,28.0385,46.8398
32.5,28.1379,46.9701
32.6,28.2359,47.1021
32.7,28.3326,47.2357
32.8,28.4278,47.3709
32.9,28.5192,47.5067
33,28.6078,47.6429
33.1,28.694,47.7793
33.2,28.778,47.9157
33.3,28.8602,48.052
33.4,28.9406,48.188
33.5,29.0194,48.3237
33.6,29.0965,48.4587
33.7,29.1722,48.5932
33.8,29.2465,48.7271
33.9,29.3195,48.8604
34,29.3913,48.993
34.1,29.462,49.125
34.2,29.5318,49.2565
34.3,29.6007,49.3875
34.4,29.6688,49.5181
34.5,29.7363,49.6483
34.6,29.8035,49.778
34.7,29.8704,49.9074
34.8,29.9371,50.0366
34.9,30.0036,50.1656
35,30.07,50.2945
35.1,30.1362,50.4233
35.2,30.2024,50.552
35.3,30.2685,50.6808
35.4,30.3345,50.8096
35.5,30.4006,50.9384
35.6,30.4667,51.0672
35.7,30.5329,51.1959
35.8,30.5993,51.3245
35.9,30.6659,51.4531
36,30.7329,51.5815
36.1,30.8001,51.7098
36.2,30.8677,51.838
36.3,30.9357,51.9659
36.4,31.0041,52.0937
36.5,31.0729,52.2211
36.6,31.1421,52.3483
36.7,31.2116,52.4752
36.8,31.2822,52.6007
36.9,31.3537,52.7251
37,31.4259,52.8488
37.1,31.4985,52.9717
37.2,31.5714,53.0941
37.3,31.6434,53.2162
37.4,31.7146,53.338
37.5,31.7853,53.4596
37.6,31.8556,53.5808
37.7,31.9256,53.7016
