0.1,-15.5243,-5.48173
0.2,-15.5661,-5.45038
0.3,-15.6215,-5.40875
0.4,-15.6877,-5.35905
0.5,-15.7625,-5.30287
0.6,-15.8442,-5.24162
0.7,-15.9314,-5.17631
0.8,-16.0228,-5.10777
0.9,-16.1178,-5.03673
1,-16.2153,-4.96382
1.1,-16.3147,-4.88967
1.2,-16.4159,-4.81327
1.3,-16.5026,-4.7847
1.4,-16.622,-4.7367
1.5,-16.733,-4.67681
1.6,-16.8421,-4.60885
1.7,-16.9507,-4.53813
1.8,-17.0591,-4.46651
1.9,-17.1674,-4.40034
2,-17.2759,-4.33394
2.1,-17.3906,-4.27294
2.2,-17.5039,-4.20781
2.3,-17.6163,-4.14224
2.4,-17.7273,-4.0767
2.5,-17.8368,-4.01048
2.6,-17.9457,-3.94348
2.7,-18.054,-3.87651
2.8,-18.1621,-3.8089
2.9,-18.2696,-3.74238
3,-18.3772,-3.67469
3.1,-18.4835,-3.61019
3.2,-18.5902,-3.56227
3.3,-18.6928,-3.49849
3.4,-18.7974,-3.43249
3.5,-18.9032,-3.36531
3.6,-19.0094,-3.29746
3.7,-19.1152,-3.22938
3.8,-19.2205,-3.16116
3.9,-19.3251,-3.09355
4,-19.4305,-3.02619
4.1,-19.535,-2.95912
4.2,-19.64,-2.89293
4.3,-19.7441,-2.82723
4.4,-19.8478,-2.76219
4.5,-19.9508,-2.69735
4.6,-20.0527,-2.63254
4.7,-20.1539,-2.56799
4.8,-20.2533,-2.50306
4.9,-20.3528,-2.43834
5,-20.4522,-2.3737
5.1,-20.5521,-2.30873
5.2,-20.6528,-2.24302
5.3,-20.7542,-2.1762
5.4,-20.8567,-2.10794
5.5,-20.9601,-2.03812
5.6,-21.0646,-1.96635
5.7,-21.1699,-1.89249
5.8,-21.276,-1.81631
5.9,-21.3797,-1.73669
6,-21.4828,-1.65429
6.1,-21.5859,-1.56948
6.2,-21.6891,-1.48241
6.3,-21.7927,-1.39352
6.4,-21.8967,-1.30298
6.5,-22.0009,-1.21098
6.6,-22.1053,-1.11774
6.7,-22.2095,-1.02349
6.8,-22.3137,-0.928502
6.9,-22.4177,-0.833035
7,-22.5214,-0.737329
7.1,-22.625,-0.641604
7.2,-22.7285,-0.546009
7.3,-22.8319,-0.45065
7.4,-22.9353,-0.355715
7.5,-23.0387,-0.261125
7.6,-23.1422,-0.166967
7.7,-23.2458,-0.0732609
7.8,-23.3502,0.0189826
7.9,-23.4546,0.111238
8,-23.5595,0.202324
8.1,-23.6649,0.292519
8.2,-23.7705,0.382034
8.3,-23.8765,0.471031
8.4,-23.9825,0.559625
8.5,-24.0888,0.647889
8.6,-24.1951,0.735857
8.7,-24.3014,0.823558
8.8,-24.4078,0.910999
8.9,-24.5142,0.998196
9,-24.6207,1.08517
9.1,-24.7272,1.17193
9.2,-24.8337,1.25851
9.3,-24.9403,1.34492
9.4,-25.0469,1.43118
9.5,-25.1535,1.51731
9.6,-25.2601,1.6033
9.7,-25.3667,1.68918
