0.1,-56.4784,80.4822
0.2,-56.4424,80.4504
0.3,-56.3966,80.4061
0.4,-56.3446,80.3503
0.5,-56.2879,80.2836
0.6,-56.2269,80.2077
0.7,-56.1618,80.1274
0.8,-56.0936,80.0428
0.9,-56.023,79.9546
1,-55.9507,79.8634
1.1,-55.8773,79.7696
1.2,-55.8034,79.6739
1.3,-55.7293,79.5767
1.4,-55.6551,79.4789
1.5,-55.5808,79.3808
1.6,-55.5064,79.2827
1.7,-55.4318,79.1846
1.8,-55.3567,79.0863
1.9,-55.2808,78.9877
2,-55.2041,78.8885
2.1,-55.1262,78.7883
2.2,-55.047,78.6869
2.3,-54.9662,78.5846
2.4,-54.8841,78.4842
2.5,-54.8011,78.3837
2.6,-54.7175,78.2828
2.7,-54.6332,78.181
2.8,-54.5479,78.0787
2.9,-54.4612,77.9759
3,-54.3729,77.8729
3.1,-54.2829,77.77
3.2,-54.1929,77.6669
3.3,-54.1025,77.5644
3.4,-54.0113,77.4628
3.5,-53.9192,77.3623
3.6,-53.8266,77.2646
3.7,-53.7339,77.1675
3.8,-53.6413,77.0704
3.9,-53.5487,76.9733
4,-53.4557,76.8761
4.1,-53.3613,76.7789
4.2,-53.2646,76.682
4.3,-53.1654,76.588
4.4,-53.0627,76.4942
4.5,-52.9563,76.4019
4.6,-52.8465,76.3106
4.7,-52.7337,76.2204
4.8,-52.6188,76.131
4.9,-52.5025,76.0422
5,-52.3859,75.954
5.1,-52.2707,75.8689
5.2,-52.1573,75.7863
5.3,-52.0458,75.7054
5.4,-51.9361,75.626
5.5,-51.8283,75.5477
5.6,-51.7224,75.4703
5.7,-51.6185,75.3935
5.8,-51.5164,75.3171
5.9,-51.4161,75.2409
6,-51.3176,75.1644
6.1,-51.2208,75.0875
6.2,-51.1256,75.0099
6.3,-51.0317,74.9316
6.4,-50.939,74.8523
6.5,-50.8473,74.7721
6.6,-50.7565,74.691
6.7,-50.6664,74.6089
6.8,-50.5768,74.526
6.9,-50.4878,74.4424
7,-50.3992,74.3582
7.1,-50.3109,74.2736
7.2,-50.2225,74.1891
7.3,-50.1339,74.1046
7.4,-50.0453,74.0203
7.5,-49.9567,73.9363
7.6,-49.868,73.8528
7.7,-49.7789,73.7699
7.8,-49.6894,73.6873
7.9,-49.5993,73.605
8,-49.5087,73.5229
8.1,-49.4175,73.4406
8.2,-49.3259,73.3582
8.3,-49.2341,73.2755
8.4,-49.1424,73.1924
8.5,-49.051,73.1089
8.6,-48.9602,73.0252
8.7,-48.8702,72.9417
8.8,-48.7811,72.8588
8.9,-48.6927,72.7767
9,-48.6045,72.6954
9.1,-48.5164,72.6149
9.2,-48.428,72.5349
9.3,-48.3393,72.4556
9.4,-48.2501,72.3769
9.5,-48.1605,72.2987
9.6,-48.0703,72.2208
9.7,-47.9796,72.1428
9.8,-47.8885,72.0647
9.9,-47.7969,71.9866
10,-47.705,71.9083
10.1,-47.6128,71.8297
10.2,-47.5201,71.7504
10.3,-47.4271,71.6704
10.4,-47.3336,71.5896
10.5,-47.2394,71.51
10.6,-47.1446,71.4307
10.7,-47.0493,71.3511
10.8,-46.9536,71.271
10.9,-46.8576,71.1902
11,-46.7615,71.109
11.1,-46.6653,71.0273
11.2,-46.569,70.9453
11.3,-46.4723,70.8631
11.4,-46.3753,70.7805
11.5,-46.2777,70.6973
11.6,-46.1796,70.6134
11.7,-46.0811,70.5286
11.8,-45.9822,70.4429
11.9,-45.8832,70.3561
12,-45.7841,70.2682
12.1,-45.685,70.179
12.2,-45.5862,70.0885
