0.1,-16.5167,65.4775,-0.594978,-0.803742
0.2,-16.5437,65.4381,-0.583402,-0.812183
0.3,-16.5794,65.3858,-0.580212,-0.814466
0.4,-16.6222,65.3231,-0.578928,-0.815379
0.5,-16.6707,65.2523,-0.578673,-0.81556
0.6,-16.7237,65.1754,-0.57927,-0.815136
0.7,-16.7801,65.0938,-0.579923,-0.814672
0.8,-16.8392,65.0089,-0.580693,-0.814123
0.9,-16.9,64.9215,-0.580486,-0.81427
1,-16.9617,64.8322,-0.578965,-0.815353
1.1,-17.0237,64.7417,-0.577239,-0.816575
1.2,-17.0858,64.6506,-0.575562,-0.817758
1.3,-17.1475,64.5592,-0.57373,-0.819044
1.4,-17.2088,64.4677,-0.571678,-0.820478
1.5,-17.2695,64.3762,-0.569356,-0.822091
1.6,-17.3296,64.2846,-0.566853,-0.823819
1.7,-17.3891,64.1928,-0.564318,-0.825557
1.8,-17.4479,64.101,-0.561679,-0.827355
1.9,-17.5061,64.0094,-0.559383,-0.828909
2,-17.5628,63.918,-0.55478,-0.831997
2.1,-17.6185,63.8275,-0.553288,-0.83299
2.2,-17.6729,63.7379,-0.549818,-0.835285
2.3,-17.7257,63.6493,-0.546791,-0.837269
2.4,-17.7772,63.562,-0.544336,-0.838867
2.5,-17.8274,63.4759,-0.542741,-0.8399
2.6,-17.8767,63.3914,-0.5424,-0.84012
2.7,-17.9252,63.3082,-0.5434,-0.839474
2.8,-17.9733,63.2267,-0.546313,-0.837581
2.9,-18.0214,63.146,-0.548335,-0.836259
3,-18.0696,63.0659,-0.551001,-0.834504
3.1,-18.1181,62.9865,-0.553738,-0.832691
3.2,-18.1666,62.9088,-0.558926,-0.829218
3.3,-18.2157,62.8315,-0.562775,-0.82661
3.4,-18.2655,62.7564,-0.571617,-0.820521
3.5,-18.3165,62.6823,-0.579705,-0.814827
3.6,-18.3689,62.6077,-0.584265,-0.811563
3.7,-18.4233,62.5334,-0.59338,-0.804922
3.8,-18.4798,62.459,-0.600654,-0.799509
3.9,-18.5383,62.3836,-0.606255,-0.79527
4,-18.5988,62.3071,-0.61025,-0.792209
4.1,-18.6612,62.2289,-0.61255,-0.790432
4.2,-18.7252,62.1487,-0.612567,-0.790418
4.3,-18.7902,62.0664,-0.610213,-0.792237
4.4,-18.8556,61.9817,-0.605399,-0.795922
4.5,-18.9208,61.895,-0.599136,-0.800647
4.6,-18.9852,61.8068,-0.592163,-0.805818
4.7,-19.0485,61.7177,-0.585968,-0.810334
4.8,-19.1108,61.6282,-0.580963,-0.81393
4.9,-19.172,61.5386,-0.576955,-0.816776
5,-19.2322,61.4494,-0.573709,-0.819059
5.1,-19.2913,61.3606,-0.571249,-0.820777
5.2,-19.3497,61.2724,-0.569626,-0.821904
5.3,-19.4074,61.1851,-0.569746,-0.821821
5.4,-19.4648,61.0987,-0.570978,-0.820965
5.5,-19.5221,61.0133,-0.573102,-0.819484
5.6,-19.5794,60.9289,-0.575937,-0.817494
5.7,-19.6369,60.8455,-0.579291,-0.815121
5.8,-19.6946,60.7631,-0.583077,-0.812417
5.9,-19.7528,60.6816,-0.587128,-0.809494
6,-19.8113,60.6005,-0.589951,-0.807439
6.1,-19.8702,60.5202,-0.593536,-0.804808
6.2,-19.9294,60.4402,-0.595624,-0.803264
6.3,-19.9891,60.3604,-0.59776,-0.801675
6.4,-20.0491,60.2804,-0.598415,-0.801186
6.5,-20.1094,60.2001,-0.598916,-0.800812
6.6,-20.17,60.1194,-0.598741,-0.800943
6.7,-20.2308,60.038,-0.597788,-0.801654
6.8,-20.2917,59.956,-0.596596,-0.802541
6.9,-20.3528,59.874,-0.596707,-0.802459
7,-20.4139,59.7915,-0.59606,-0.80294
7.1,-20.4753,59.7085,-0.59511,-0.803644
7.2,-20.5368,59.6246,-0.593776,-0.80463
7.3,-20.5987,59.5398,-0.592159,-0.805821
7.4,-20.6609,59.454,-0.590657,-0.806923
7.5,-20.7235,59.3671,-0.589393,-0.807846
7.6,-20.7866,59.2793,-0.588519,-0.808483
7.7,-20.8501,59.1905,-0.587459,-0.809254
7.8,-20.914,59.1008,-0.586419,-0.810008
7.9,-20.9782,59.0102,-0.585406,-0.81074
8,-21.0428,58.9186,-0.584147,-0.811647
8.1,-21.1076,58.8261,-0.582676,-0.812705
8.2,-21.1725,58.733,-0.580992,-0.813909
8.3,-21.2373,58.6391,-0.57914,-0.815228
8.4,-21.302,58.5446,-0.577185,-0.816614
8.5,-21.3663,58.4509,-0.577613,-0.816311
8.6,-21.4298,58.3572,-0.574604,-0.818432
8.7,-21.4924,58.2629,-0.570187,-0.821515
8.8,-21.5544,58.1678,-0.565543,-0.824719
8.9,-21.6159,58.0723,-0.562644,-0.826699
9,-21.677,57.9758,-0.55904,-0.82914
9.1,-21.7377,57.8785,-0.55539,-0.83159
9.2,-21.7979,57.7802,-0.551082,-0.834451
9.3,-21.8576,57.6812,-0.547138,-0.837042
9.4,-21.9168,57.5816,-0.544226,-0.838938
9.5,-21.976,57.4813,-0.542417,-0.840109
9.6,-22.0355,57.3802,-0.541259,-0.840856
9.7,-22.0953,57.2778,-0.539661,-0.841882
9.8,-22.1555,57.1739,-0.537582,-0.843212
9.9,-22.2153,57.068,-0.531326,-0.847167
10,-22.2751,56.9625,-0.532124,-0.846666
10.1,-22.3349,56.8563,-0.531004,-0.847369
10.2,-22.3949,56.7494,-0.529697,-0.848187
10.3,-22.455,56.6417,-0.52828,-0.84907
