0.1,21.4888,62.4743,-0.398624,-0.917114
0.2,21.4708,62.4312,-0.393321,-0.919401
0.3,21.4473,62.3753,-0.394047,-0.91909
0.4,21.4193,62.3105,-0.397385,-0.917652
0.5,21.3883,62.2393,-0.398872,-0.917007
0.6,21.3558,62.1631,-0.395143,-0.918619
0.7,21.3236,62.0818,-0.382182,-0.924087
0.8,21.2932,61.9946,-0.359201,-0.93326
0.9,21.2626,61.9041,-0.353567,-0.935409
1,21.2315,61.81,-0.349621,-0.936891
1.1,21.1989,61.7146,-0.354581,-0.935025
1.2,21.1649,61.6165,-0.356193,-0.934412
1.3,21.1292,61.51,-0.34913,-0.937074
1.4,21.0929,61.41,-0.364212,-0.931316
1.5,21.0554,61.3093,-0.369168,-0.929363
1.6,21.0174,61.2082,-0.370182,-0.928959
1.7,20.9795,61.106,-0.368218,-0.929739
1.8,20.9411,61.0035,-0.369369,-0.929283
1.9,20.9017,60.8999,-0.372758,-0.927929
2,20.8619,60.7968,-0.375217,-0.926937
2.1,20.8213,60.6959,-0.383569,-0.923512
2.2,20.7797,60.5959,-0.389645,-0.920965
2.3,20.7377,60.4966,-0.393631,-0.919268
2.4,20.6949,60.3976,-0.397472,-0.917614
2.5,20.6513,60.2986,-0.401654,-0.915792
2.6,20.6068,60.1997,-0.405971,-0.913886
2.7,20.5616,60.101,-0.409788,-0.912181
2.8,20.5158,60.0026,-0.412879,-0.910786
2.9,20.4698,59.9048,-0.415245,-0.909709
3,20.423,59.8082,-0.421383,-0.906883
3.1,20.3758,59.7116,-0.423478,-0.905906
3.2,20.3283,59.615,-0.424885,-0.905247
3.3,20.2805,59.5185,-0.426088,-0.904682
3.4,20.2326,59.4225,-0.428149,-0.903708
3.5,20.1846,59.3272,-0.429658,-0.902992
3.6,20.1368,59.2324,-0.429835,-0.902908
3.7,20.0895,59.1378,-0.428367,-0.903605
3.8,20.0428,59.0433,-0.425614,-0.904905
3.9,19.9967,58.9487,-0.422324,-0.906445
4,19.9514,58.8539,-0.41842,-0.908253
4.1,19.9067,58.7588,-0.414786,-0.909919
4.2,19.8626,58.6631,-0.410595,-0.911818
4.3,19.8192,58.5668,-0.406046,-0.913853
4.4,19.7765,58.4698,-0.401162,-0.916007
4.5,19.7347,58.3722,-0.395757,-0.918355
4.6,19.6938,58.2739,-0.389837,-0.920884
4.7,19.654,58.1749,-0.383272,-0.923635
4.8,19.6153,58.0752,-0.376515,-0.92641
4.9,19.5779,57.9746,-0.368714,-0.929543
5,19.5398,57.8764,-0.376668,-0.926348
5.1,19.5016,57.7774,-0.375393,-0.926866
5.2,19.4633,57.6781,-0.375349,-0.926884
5.3,19.4248,57.5778,-0.374142,-0.927372
5.4,19.3863,57.4765,-0.372869,-0.927884
5.5,19.3478,57.3749,-0.372125,-0.928183
5.6,19.3093,57.2731,-0.371273,-0.928524
5.7,19.2708,57.1709,-0.370903,-0.928672
5.8,19.2322,57.0682,-0.370471,-0.928844
5.9,19.1935,56.9653,-0.370011,-0.929027
6,19.1549,56.8621,-0.369537,-0.929216
6.1,19.1163,56.7587,-0.369126,-0.929379
6.2,19.0777,56.6551,-0.368713,-0.929543
6.3,19.0392,56.5514,-0.36817,-0.929759
6.4,19.0007,56.4476,-0.367342,-0.930086
6.5,18.9624,56.3436,-0.366704,-0.930338
6.6,18.9243,56.2395,-0.365322,-0.930881
6.7,18.8863,56.1351,-0.364184,-0.931327
6.8,18.849,56.0305,-0.360556,-0.932738
6.9,18.8116,55.9254,-0.360552,-0.932739
7,18.7747,55.8195,-0.356057,-0.934464
7.1,18.7378,55.7125,-0.354365,-0.935107
7.2,18.7017,55.6042,-0.348577,-0.93728
7.3,18.6663,55.4942,-0.34169,-0.939813
7.4,18.6321,55.3817,-0.332157,-0.943224
7.5,18.5989,55.2661,-0.322061,-0.946719
7.6,18.5659,55.148,-0.317333,-0.948314
7.7,18.5328,55.0275,-0.314033,-0.949412
7.8,18.4996,54.9048,-0.311423,-0.950271
7.9,18.466,54.7805,-0.310698,-0.950509
8,18.4318,54.6547,-0.311177,-0.950352
8.1,18.3968,54.5276,-0.313076,-0.949728
8.2,18.361,54.3995,-0.314909,-0.949122
8.3,18.3247,54.2707,-0.316434,-0.948614
8.4,18.2881,54.1415,-0.317078,-0.9484
8.5,18.2502,54.0133,-0.324458,-0.9459
8.6,18.2117,53.8856,-0.327766,-0.944759
8.7,18.1703,53.7595,-0.342688,-0.939449
8.8,18.1278,53.6346,-0.350033,-0.936737
8.9,18.083,53.5108,-0.361392,-0.932414
9,18.0361,53.3878,-0.371823,-0.928304
9.1,17.9876,53.2668,-0.382537,-0.92394
9.2,17.9385,53.1471,-0.387115,-0.922031
9.3,17.8888,53.03,-0.394406,-0.918936
9.4,17.8404,52.9153,-0.393361,-0.919384
9.5,17.793,52.8041,-0.395287,-0.918558
9.6,17.7466,52.6963,-0.397425,-0.917635
9.7,17.7007,52.5913,-0.40098,-0.916087
9.8,17.6547,52.4882,-0.404825,-0.914394
9.9,17.6084,52.3862,-0.408703,-0.912668
10,17.5617,52.2857,-0.413634,-0.910443
10.1,17.5145,52.1869,-0.419507,-0.907752
10.2,17.4665,52.0902,-0.42728,-0.904119
10.3,17.4173,51.9956,-0.437962,-0.898993
10.4,17.3666,51.9033,-0.449928,-0.893065
10.5,17.3142,51.8123,-0.460344,-0.887741
10.6,17.2604,51.7228,-0.47035,-0.88248
10.7,17.2052,51.6338,-0.477493,-0.878635
10.8,17.1487,51.5452,-0.484197,-0.874959
10.9,17.0909,51.4569,-0.491054,-0.871129
11,17.0316,51.3692,-0.498648,-0.866805
11.1,16.9708,51.2821,-0.50643,-0.862281
11.2,16.9088,51.1957,-0.512927,-0.858432
11.3,16.846,51.1105,-0.519551,-0.85444
11.4,16.7826,51.0261,-0.524257,-0.85156
11.5,16.7188,50.9433,-0.529545,-0.848282
11.6,16.6551,50.8621,-0.533535,-0.845778
11.7,16.5914,50.7847,-0.543664,-0.839303
11.8,16.5271,50.7071,-0.545641,-0.838019
11.9,16.4642,50.6324,-0.54737,-0.836891
12,16.4029,50.56,-0.546943,-0.83717
12.1,16.3433,50.4896,-0.545256,-0.838269
12.2,16.2856,50.4211,-0.542511,-0.840048
12.3,16.2297,50.354,-0.537789,-0.84308
12.4,16.1758,50.2876,-0.531163,-0.84727
12.5,16.124,50.221,-0.519856,-0.854254
12.6,16.073,50.1543,-0.51662,-0.856215
12.7,16.0216,50.0871,-0.516177,-0.856482
12.8,15.9721,50.0203,-0.508841,-0.86086
12.9,15.9218,49.9516,-0.506994,-0.86195
13,15.8728,49.8846,-0.505629,-0.862751
13.1,15.8225,49.8159,-0.506683,-0.862132
13.2,15.7735,49.7497,-0.507271,-0.861787
13.3,15.7242,49.682,-0.505081,-0.863072
13.4,15.6765,49.6171,-0.50449,-0.863418
13.5,15.6286,49.55,-0.500044,-0.866
13.6,15.582,49.4869,-0.504298,-0.86353
13.7,15.5342,49.4202,-0.500152,-0.865938
13.8,15.4873,49.3591,-0.512108,-0.858921
13.9,15.439,49.2913,-0.499216,-0.866477
14,15.3935,49.2345,-0.517868,-0.855461
14.1,15.3473,49.1685,-0.493751,-0.869603
14.2,15.2976,49.1043,-0.516387,-0.856356
14.3,15.2489,49.0374,-0.503677,-0.863892
14.4,15.1976,48.972,-0.520936,-0.853596
14.5,15.1456,48.905,-0.518975,-0.854789
14.6,15.0914,48.8386,-0.531297,-0.847186
14.7,15.037,48.7699,-0.525919,-0.850535
14.8,14.9812,48.7014,-0.531913,-0.846799
14.9,14.9297,48.631,-0.50707,-0.861905
15,14.8793,48.559,-0.497396,-0.867524
15.1,14.8301,48.4857,-0.487874,-0.872914
15.2,14.7819,48.4114,-0.480546,-0.87697
15.3,14.7345,48.3365,-0.474716,-0.880139
15.4,14.6877,48.2608,-0.469508,-0.882928
15.5,14.6417,48.1845,-0.464661,-0.885489
15.6,14.5957,48.1069,-0.460316,-0.887755
15.7,14.55,48.0279,-0.455908,-0.890027
15.8,14.5044,47.9478,-0.452528,-0.89175
15.9,14.4588,47.8663,-0.448912,-0.893576
16,14.4131,47.7838,-0.447154,-0.894457
16.1,14.3672,47.7002,-0.444948,-0.895557
16.2,14.323,47.6156,-0.434423,-0.900709
16.3,14.2797,47.5291,-0.425965,-0.90474
16.4,14.2372,47.4412,-0.418824,-0.908067
16.5,14.1952,47.3519,-0.41256,-0.91093
16.6,14.1543,47.2623,-0.406689,-0.913567
16.7,14.114,47.1724,-0.403566,-0.91495
