0.1,-87.4825,70.4781
0.2,-87.4524,70.4398
0.3,-87.4124,70.3879
0.4,-87.365,70.3251
0.5,-87.3123,70.2532
0.6,-87.2561,70.1744
0.7,-87.1977,70.09
0.8,-87.1377,70.001
0.9,-87.0766,69.9084
1,-87.0144,69.8132
1.1,-86.9513,69.7159
1.2,-86.8872,69.6171
1.3,-86.8224,69.5174
1.4,-86.7567,69.4171
1.5,-86.6908,69.3162
1.6,-86.6245,69.2154
1.7,-86.5587,69.1147
1.8,-86.4934,69.0142
1.9,-86.4288,68.9141
2,-86.3653,68.8146
2.1,-86.3026,68.7158
2.2,-86.241,68.6175
2.3,-86.1803,68.5197
2.4,-86.1203,68.4224
2.5,-86.061,68.3255
2.6,-86.0015,68.2294
2.7,-85.9426,68.1334
2.8,-85.8834,68.0378
2.9,-85.8242,67.9425
3,-85.7648,67.8474
3.1,-85.7055,67.7524
3.2,-85.6459,67.6577
3.3,-85.5862,67.5634
3.4,-85.5262,67.4695
3.5,-85.4659,67.3762
3.6,-85.4053,67.2834
3.7,-85.3444,67.1913
3.8,-85.2832,67.1001
3.9,-85.2219,67.0099
4,-85.161,66.9203
4.1,-85.1001,66.8316
4.2,-85.0395,66.7432
4.3,-84.9791,66.655
4.4,-84.9187,66.5672
4.5,-84.8584,66.4791
4.6,-84.7979,66.3907
4.7,-84.7374,66.3014
4.8,-84.6765,66.2115
4.9,-84.6152,66.1205
5,-84.5531,66.0286
5.1,-84.4903,65.9358
5.2,-84.4264,65.8424
5.3,-84.3621,65.7484
5.4,-84.2972,65.6541
5.5,-84.2316,65.5594
5.6,-84.1641,65.4665
5.7,-84.0955,65.3744
5.8,-84.0266,65.2825
5.9,-83.9576,65.1902
6,-83.8884,65.0974
6.1,-83.8191,65.0042
6.2,-83.7499,64.9104
6.3,-83.6807,64.8161
6.4,-83.6117,64.7212
6.5,-83.5429,64.6255
6.6,-83.4746,64.5293
6.7,-83.4067,64.4324
6.8,-83.3398,64.3349
6.9,-83.2737,64.2367
7,-83.2086,64.1376
7.1,-83.147,64.0373
7.2,-83.0844,63.937
7.3,-83.0261,63.835
7.4,-82.9656,63.7328
7.5,-82.9093,63.6285
7.6,-82.8503,63.5243
7.7,-82.7948,63.418
7.8,-82.7363,63.3116
7.9,-82.6805,63.2037
8,-82.6243,63.0992
8.1,-82.5673,62.9965
8.2,-82.5096,62.8954
8.3,-82.451,62.7957
8.4,-82.3913,62.6974
8.5,-82.3305,62.6004
8.6,-82.2683,62.5046
8.7,-82.2046,62.4098
8.8,-82.1392,62.316
8.9,-82.0718,62.2231
9,-82.0029,62.1315
9.1,-81.9325,62.0409
9.2,-81.8639,61.949
9.3,-81.7959,61.8568
9.4,-81.7286,61.7644
9.5,-81.6623,61.6719
9.6,-81.597,61.579
9.7,-81.5327,61.4858
9.8,-81.4676,61.3932
9.9,-81.4027,61.3004
10,-81.3377,61.2073
10.1,-81.2724,61.114
10.2,-81.2066,61.0204
10.3,-81.1424,60.9254
10.4,-81.0759,60.8305
10.5,-81.011,60.734
10.6,-80.9464,60.6366
10.7,-80.882,60.5382
10.8,-80.8179,60.4395
10.9,-80.7543,60.3404
11,-80.6915,60.2413
11.1,-80.6294,60.1425
11.2,-80.5679,60.0441
11.3,-80.5068,59.9462
11.4,-80.4462,59.8488
11.5,-80.3856,59.7522
11.6,-80.3253,59.6562
11.7,-80.2648,59.5607
11.8,-80.2042,59.4656
11.9,-80.1434,59.3709
12,-80.0828,59.2763
12.1,-80.0232,59.182
12.2,-79.9646,59.0883
12.3,-79.9067,58.9951
12.4,-79.8498,58.9025
12.5,-79.7932,58.8104
12.6,-79.7366,58.7191
12.7,-79.6798,58.6288
12.8,-79.6224,58.5396
12.9,-79.5648,58.4512
13,-79.5065,58.3629
13.1,-79.4479,58.2743
13.2,-79.3893,58.1851
13.3,-79.3311,58.0953
13.4,-79.2734,58.0048
13.5,-79.2166,57.9139
13.6,-79.1607,57.8225
13.7,-79.1064,57.7301
13.8,-79.0535,57.6369
13.9,-79.0021,57.5429
14,-78.9522,57.4483
14.1,-78.8996,57.3557
14.2,-78.8518,57.2592
14.3,-78.8013,57.1687
14.4,-78.7536,57.0719
14.5,-78.7033,56.9821
14.6,-78.6532,56.8824
14.7,-78.6006,56.7921
14.8,-78.5439,56.6945
14.9,-78.4846,56.6089
15,-78.4191,56.515
15.1,-78.351,56.4312
15.2,-78.283,56.3455
15.3,-78.2157,56.2665
15.4,-78.151,56.1868
15.5,-78.083,56.1082
15.6,-78.0145,56.0255
15.7,-77.9426,55.938
15.8,-77.8722,55.8508
15.9,-77.801,55.7654
16,-77.7393,55.6783
16.1,-77.6714,55.593
16.2,-77.6135,55.5074
16.3,-77.5519,55.4219
16.4,-77.4941,55.3362
16.5,-77.4362,55.2499
16.6,-77.3786,55.1631
16.7,-77.3208,55.0758
16.8,-77.2628,54.9879
16.9,-77.2044,54.8995
17,-77.1455,54.8106
17.1,-77.0862,54.7217
17.2,-77.0262,54.6331
17.3,-76.9659,54.5457
17.4,-76.906,54.4598
17.5,-76.8465,54.3753
17.6,-76.7874,54.2929
17.7,-76.7292,54.2117
17.8,-76.6715,54.1331
17.9,-76.6142,54.0572
18,-76.5565,53.9839
