0.1,40.5109,95.4742,0.38933,-0.921098
0.2,40.5243,95.4293,0.347936,-0.937518
0.3,40.5347,95.3688,0.288901,-0.957359
0.4,40.5437,95.296,0.255483,-0.966814
0.5,40.5501,95.2134,0.222808,-0.974862
0.6,40.555,95.1236,0.204365,-0.978895
0.7,40.5584,95.0286,0.188892,-0.981998
0.8,40.5612,94.9304,0.181993,-0.9833
0.9,40.5635,94.8306,0.177846,-0.984058
1,40.5661,94.7303,0.178587,-0.983924
1.1,40.5692,94.6299,0.181697,-0.983355
1.2,40.5732,94.5293,0.186505,-0.982454
1.3,40.5782,94.4283,0.192433,-0.98131
1.4,40.5861,94.3287,0.210396,-0.977616
1.5,40.5967,94.2299,0.22667,-0.973972
1.6,40.61,94.1314,0.242399,-0.970177
1.7,40.626,94.033,0.257946,-0.966159
1.8,40.645,93.9348,0.274218,-0.961668
1.9,40.6664,93.8375,0.289604,-0.957146
2,40.6907,93.7412,0.30624,-0.951954
2.1,40.7179,93.6451,0.322631,-0.946525
2.2,40.7484,93.5492,0.340302,-0.940316
2.3,40.7827,93.4533,0.359169,-0.933273
2.4,40.8207,93.3572,0.377882,-0.925854
2.5,40.8626,93.2612,0.397154,-0.917752
2.6,40.9079,93.165,0.412767,-0.910837
2.7,40.9557,93.0683,0.42327,-0.906003
2.8,41.005,92.9712,0.429412,-0.903109
2.9,41.0546,92.8734,0.428989,-0.90331
3,41.1033,92.7752,0.4245,-0.905428
3.1,41.1504,92.6765,0.415839,-0.909438
3.2,41.1954,92.5775,0.405468,-0.914109
3.3,41.2381,92.478,0.393438,-0.919351
3.4,41.2782,92.3782,0.380148,-0.924926
3.5,41.3155,92.278,0.366489,-0.930423
3.6,41.3503,92.1776,0.353517,-0.935428
3.7,41.3828,92.0771,0.341399,-0.939918
3.8,41.413,91.9768,0.330844,-0.943685
3.9,41.4414,91.8769,0.321836,-0.946795
4,41.4681,91.7778,0.314937,-0.949113
4.1,41.4937,91.6795,0.31,-0.950736
4.2,41.5184,91.582,0.306722,-0.951799
4.3,41.5425,91.4851,0.304989,-0.952356
4.4,41.5666,91.3887,0.305229,-0.952279
4.5,41.5906,91.2926,0.305734,-0.952117
4.6,41.6146,91.1968,0.306593,-0.951841
4.7,41.6384,91.1014,0.30596,-0.952044
4.8,41.662,91.0068,0.306091,-0.952002
4.9,41.6857,90.913,0.308087,-0.951358
5,41.7099,90.8202,0.312395,-0.949952
5.1,41.7349,90.7284,0.319318,-0.947648
5.2,41.761,90.6376,0.326926,-0.94505
5.3,41.7882,90.5477,0.334524,-0.942387
5.4,41.8166,90.4576,0.340757,-0.940152
5.5,41.8462,90.3671,0.346181,-0.938168
5.6,41.8771,90.2774,0.354852,-0.934923
5.7,41.9095,90.1882,0.363936,-0.931424
5.8,41.9435,90.0991,0.372214,-0.928147
5.9,41.9788,90.0098,0.379042,-0.925379
6,42.0155,89.9203,0.385616,-0.922659
6.1,42.0535,89.8302,0.390665,-0.920533
6.2,42.0926,89.7391,0.394064,-0.919083
6.3,42.1325,89.6466,0.395494,-0.918469
6.4,42.1731,89.5523,0.3948,-0.918767
6.5,42.2139,89.4561,0.391947,-0.919988
6.6,42.2546,89.358,0.387397,-0.921913
6.7,42.2948,89.2583,0.381945,-0.924185
6.8,42.3343,89.1576,0.37652,-0.926408
6.9,42.3732,89.0563,0.372632,-0.927979
7,42.4117,88.9549,0.370241,-0.928936
7.1,42.45,88.8536,0.369718,-0.929144
7.2,42.4879,88.7526,0.368414,-0.929662
7.3,42.5259,88.6519,0.369217,-0.929343
7.4,42.5642,88.5515,0.371291,-0.928517
7.5,42.6029,88.4514,0.374168,-0.927361
7.6,42.6421,88.3518,0.37722,-0.926124
7.7,42.6818,88.2524,0.38007,-0.924958
7.8,42.72,88.1528,0.37242,-0.928064
7.9,42.7573,88.0531,0.368255,-0.929725
8,42.7941,87.9536,0.365808,-0.93069
8.1,42.8304,87.855,0.364974,-0.931018
8.2,42.8661,87.7574,0.364565,-0.931178
8.3,42.9015,87.6612,0.365235,-0.930915
8.4,42.9366,87.5662,0.366377,-0.930466
8.5,42.9716,87.4724,0.368255,-0.929725
8.6,43.0067,87.3797,0.370797,-0.928714
