0.1,3.52363,1.49583
0.2,3.5643,1.48976
0.3,3.61854,1.48058
0.4,3.68359,1.46922
0.5,3.75718,1.4579
0.6,3.83758,1.4446
0.7,3.92336,1.43019
0.8,4.01324,1.41678
0.9,4.10641,1.40173
1,4.20187,1.38789
1.1,4.29812,1.37213
1.2,4.39453,1.35914
1.3,4.49043,1.34434
1.4,4.58413,1.33058
1.5,4.67552,1.31881
1.6,4.76717,1.30394
1.7,4.85973,1.28887
1.8,4.95109,1.27635
1.9,5.04094,1.26532
2,5.13021,1.26309
2.1,5.21919,1.25117
2.2,5.30881,1.23831
2.3,5.40157,1.22826
2.4,5.48977,1.21562
2.5,5.56755,1.1964
2.6,5.63984,1.19225
2.7,5.71996,1.13872
2.8,5.84414,1.10376
2.9,5.93855,1.02864
3,6.04288,0.978042
3.1,6.13456,0.927593
3.2,6.13903,0.890829
3.3,6.17174,0.862281
3.4,6.22332,0.809441
3.5,6.27502,0.812309
3.6,6.35772,0.780912
3.7,6.47881,0.731707
3.8,6.5725,0.763145
3.9,6.60299,0.829375
4,6.67034,0.861823
4.1,6.72199,0.764775
4.2,6.85217,0.672949
4.3,6.95436,0.552814
4.4,7.03813,0.535507
4.5,7.08194,0.568569
4.6,7.08083,0.558145
4.7,7.11208,0.594608
4.8,7.13961,0.656252
4.9,7.11396,0.715288
5,7.17093,0.818
5.1,7.19651,0.904783
5.2,7.24322,0.997053
5.3,7.20981,1.08909
5.4,7.19038,1.10852
5.5,7.24582,1.15444
5.6,7.2646,1.15887
5.7,7.25138,1.17357
5.8,7.24089,1.14285
5.9,7.18255,1.18315
6,7.18216,1.14908
6.1,7.23678,1.1062
6.2,7.28681,1.06739
6.3,7.26903,1.01916
6.4,7.27828,1.01283
6.5,7.3005,1.13348
6.6,7.2649,1.13054
6.7,7.30977,1.11691
6.8,7.37806,1.07866
6.9,7.37258,1.01422
7,7.32,0.962043
7.1,7.31596,1.03707
7.2,7.29323,1.06875
7.3,7.2596,1.11173
7.4,7.31947,1.14616
7.5,7.34632,1.15972
7.6,7.32092,1.07198
7.7,7.2437,1.06487
7.8,7.16752,1.11696
7.9,7.14927,1.22565
8,7.1062,1.25796
8.1,7.21822,1.28031
8.2,7.29765,1.21959
8.3,7.40044,1.20372
8.4,7.53542,1.23161
8.5,7.6483,1.19427
8.6,7.72294,1.15277
8.7,7.69543,1.07511
8.8,7.59136,1.05361
8.9,7.62544,1.02545
9,7.60602,1.01304
9.1,7.60709,0.94953
9.2,7.49966,0.853397
9.3,7.53414,0.679105
9.4,7.57705,0.60366
9.5,7.59017,0.633968
9.6,7.58813,0.625829
9.7,7.6532,0.520063
9.8,7.78349,0.475021
9.9,8.01207,0.393908
10,8.03338,0.298091
10.1,8.00469,0.284609
10.2,7.96465,0.372279
10.3,7.79697,0.294142
10.4,7.73804,0.370365
10.5,7.88576,0.426754
10.6,7.96369,0.352934
10.7,7.87979,0.260951
10.8,7.89381,0.228568
10.9,8.01096,0.250471
11,8.0521,0.281246
11.1,8.08757,0.189002
11.2,8.16178,0.0520846
11.3,8.20442,-0.0252277
11.4,8.25532,0.0773412
11.5,8.36547,0.111674
11.6,8.445,-0.00789324
11.7,8.44212,-0.166578
11.8,8.56466,-0.165178
11.9,8.47485,-0.130436
12,8.26918,-0.181377
12.1,8.16306,-0.343377
12.2,8.04641,-0.215016
12.3,8.03885,-0.0751827
12.4,8.07811,0.0121303
12.5,8.09207,0.113596
12.6,8.18073,0.0387787
12.7,8.26797,-0.0125564
12.8,8.39888,0.10189
12.9,8.48181,0.0947492
13,8.50837,0.148719
13.1,8.48663,0.0794943
13.2,8.37934,0.0853632
13.3,8.35502,0.0869167
13.4,8.34876,0.131366
13.5,8.3192,0.0549028
13.6,8.35002,-0.0240091
13.7,8.41437,-0.0238432
13.8,8.44678,-0.0814972
13.9,8.52457,-0.095737
14,8.68335,-0.108819
14.1,8.77967,-0.08323
14.2,8.85457,-0.100736
14.3,8.83576,-0.144524
14.4,8.72351,-0.262049
14.5,8.73451,-0.357772
14.6,8.90777,-0.336373
14.7,9.00636,-0.28347
14.8,9.02445,-0.110061
14.9,9.00601,0.0210833
15,9.01203,0.0331148
15.1,9.02467,-0.0195521
15.2,9.05524,0.107528
15.3,9.15541,0.253944
15.4,9.30595,0.297742
15.5,9.39583,0.232816
15.6,9.50528,0.242003
15.7,9.56409,0.217004
15.8,9.67367,0.169563
15.9,9.68893,0.232355
16,9.79953,0.208913
16.1,9.89941,0.208123
16.2,10.0228,0.195314
16.3,10.156,0.141836
16.4,10.1976,0.207981
16.5,10.2478,0.188325
16.6,10.3252,0.132181
16.7,10.4241,0.125916
16.8,10.5212,0.113909
16.9,10.6443,0.0695794
17,10.8006,0.0551597
17.1,10.9564,0.00683449
17.2,11.1437,-0.00404301
17.3,11.3213,-0.0108931
17.4,11.4812,-0.0149009
17.5,11.6412,-0.0171055
