0.1,0.520103,-7.4869
0.2,0.554425,-7.46471
0.3,0.600082,-7.43536
0.4,0.654738,-7.40036
0.5,0.716561,-7.36093
0.6,0.784054,-7.31802
0.7,0.856022,-7.27241
0.8,0.93152,-7.22471
0.9,1.00979,-7.1754
1,1.09023,-7.12485
1.1,1.17236,-7.07339
1.2,1.25578,-7.02124
1.3,1.34019,-6.96862
1.4,1.42534,-6.91568
1.5,1.51103,-6.86254
1.6,1.59709,-6.80931
1.7,1.68339,-6.75606
1.8,1.76983,-6.70286
1.9,1.85632,-6.64976
2,1.94278,-6.59682
2.1,2.02916,-6.54405
2.2,2.1154,-6.4915
2.3,2.20145,-6.43919
2.4,2.28727,-6.38715
2.5,2.37281,-6.33541
2.6,2.45799,-6.28398
2.7,2.54271,-6.23292
2.8,2.62684,-6.18228
2.9,2.71022,-6.1321
3,2.79297,-6.08247
3.1,2.87479,-6.0344
3.2,2.95695,-5.98871
3.3,3.03858,-5.94434
3.4,3.11977,-5.90112
3.5,3.20046,-5.85806
3.6,3.28035,-5.81503
3.7,3.35875,-5.77234
3.8,3.4345,-5.73029
3.9,3.50915,-5.68887
4,3.58135,-5.64967
4.1,3.65047,-5.6127
4.2,3.71866,-5.60609
4.3,3.78479,-5.57057
4.4,3.83924,-5.51693
4.5,3.89782,-5.46688
4.6,3.95692,-5.41186
4.7,4.01754,-5.35797
4.8,4.06581,-5.30256
4.9,4.11,-5.2517
5,4.1541,-5.20039
5.1,4.17811,-5.1515
5.2,4.2319,-5.13456
5.3,4.2663,-5.11866
5.4,4.32135,-5.09018
5.5,4.33336,-5.0744
5.6,4.38962,-5.08296
5.7,4.42825,-5.04547
5.8,4.51639,-5.02313
5.9,4.56575,-5.0447
6,4.61447,-5.04768
6.1,4.69951,-5.03821
6.2,4.73842,-5.05226
6.3,4.81702,-5.0359
6.4,4.88805,-4.97012
6.5,4.97632,-4.94706
6.6,5.05548,-4.87485
6.7,5.11483,-4.81413
6.8,5.26037,-4.83626
6.9,5.32585,-4.79035
7,5.36249,-4.77992
7.1,5.34724,-4.78631
7.2,5.32147,-4.75169
7.3,5.30905,-4.69589
7.4,5.28312,-4.63223
7.5,5.27371,-4.55393
7.6,5.20275,-4.57447
7.7,5.17874,-4.61219
7.8,5.19318,-4.61794
7.9,5.18354,-4.63915
8,5.20996,-4.66849
8.1,5.24364,-4.71357
8.2,5.30333,-4.71595
8.3,5.39189,-4.72134
8.4,5.49844,-4.75313
8.5,5.54769,-4.68737
8.6,5.61053,-4.69254
8.7,5.67668,-4.76154
8.8,5.74174,-4.73061
8.9,5.76536,-4.75451
9,5.81703,-4.74386
9.1,5.91276,-4.7561
9.2,5.9649,-4.67129
9.3,5.93971,-4.6527
9.4,5.91558,-4.74239
9.5,5.95394,-4.83427
9.6,6.00372,-4.89481
9.7,6.01049,-4.95944
9.8,6.0281,-4.98732
9.9,6.08704,-5.05325
10,6.09507,-5.17019
10.1,6.0809,-5.22287
10.2,6.1347,-5.14783
10.3,6.2588,-5.13226
10.4,6.35898,-5.1797
10.5,6.46684,-5.20227
10.6,6.55684,-5.18065
10.7,6.61244,-5.14037
10.8,6.73701,-5.17381
10.9,6.77238,-5.24654
11,6.78743,-5.29819
